Employee Number,Attrition,Business Travel,Age Group,Department,Education Field,Employee Count,Gender,Job Role,Marital Status,Over Time,Age,Distance From Home,Education,Environment Satisfaction,Job Level,Job Satisfaction,Monthly Income,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
1274,No,Travel_Rarely,45 - 54,R&D,Medical,1,Female,Laboratory Technician,Divorced,Yes,49,16,Bachelor's Degree,4,1,1,2587,17,2,2,2,2,2
1275,No,Travel_Rarely,25 - 34,R&D,Medical,1,Female,Laboratory Technician,Divorced,Yes,31,2,High School,4,1,4,1129,1,3,1,0,0,0
1276,No,Travel_Rarely,35 - 44,R&D,Other,1,Female,Manufacturing Director,Married,Yes,35,16,Associates Degree,4,2,2,4788,4,3,3,2,0,2
1277,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Female,Research Scientist,Married,Yes,26,1,Associates Degree,2,1,3,2933,1,2,1,0,1,0
1278,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Manufacturing Director,Married,Yes,40,8,Associates Degree,2,2,1,6516,18,3,1,0,0,0
1279,No,Travel_Rarely,25 - 34,R&D,Medical,1,Female,Healthcare Representative,Married,Yes,33,15,Associates Degree,2,2,4,4878,10,3,9,7,8,1
1280,No,Travel_Rarely,45 - 54,R&D,Life Sciences,1,Female,Healthcare Representative,Married,Yes,49,6,High School,3,4,3,13966,30,3,15,11,2,12
1281,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Healthcare Representative,Married,Yes,44,2,Bachelor's Degree,3,3,4,7879,9,3,8,7,6,7
1282,No,Travel_Rarely,35 - 44,R&D,Medical,1,Female,Manufacturing Director,Married,Yes,38,2,Associates Degree,4,3,3,7756,10,4,5,4,0,2
1283,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Manufacturing Director,Married,Yes,36,12,Master's Degree,3,2,3,4663,7,3,3,2,1,1
1284,No,Travel_Rarely,35 - 44,R&D,Medical,1,Female,Healthcare Representative,Single,Yes,35,10,Master's Degree,1,2,3,6142,10,3,5,2,0,4
1285,No,Travel_Rarely,45 - 54,R&D,Medical,1,Female,Laboratory Technician,Single,Yes,45,5,Doctoral Degree,3,2,1,5769,10,3,10,7,1,4
1286,No,Travel_Rarely,45 - 54,R&D,Medical,1,Female,Manufacturing Director,Single,Yes,54,10,Bachelor's Degree,3,2,1,4440,9,3,5,2,1,4
1287,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Manufacturing Director,Single,Yes,40,16,Bachelor's Degree,3,3,4,7945,18,2,4,2,3,3
1288,No,Travel_Rarely,35 - 44,Sales,Marketing,1,Female,Sales Executive,Divorced,Yes,41,4,High School,3,3,3,10447,23,4,22,14,13,5
1289,No,Travel_Rarely,25 - 34,Sales,Medical,1,Female,Sales Executive,Divorced,Yes,31,10,Associates Degree,3,2,4,6583,8,3,5,2,1,4
1290,No,Travel_Rarely,35 - 44,Sales,Life Sciences,1,Female,Sales Executive,Married,Yes,35,7,Master's Degree,3,2,4,5204,10,3,10,8,0,9
1291,No,Travel_Rarely,25 - 34,Sales,Medical,1,Female,Sales Executive,Married,Yes,34,3,High School,4,2,4,8103,9,2,4,2,0,1
1292,No,Travel_Rarely,35 - 44,Sales,Technical Degree,1,Female,Sales Executive,Married,Yes,36,10,Master's Degree,2,2,3,5673,10,3,10,9,1,7
1293,No,Travel_Rarely,45 - 54,Sales,Medical,1,Female,Sales Executive,Married,Yes,47,14,Bachelor's Degree,3,2,3,4591,11,2,5,4,1,2
1294,No,Travel_Rarely,Over 55,Sales,Life Sciences,1,Female,Manager,Married,Yes,58,21,Bachelor's Degree,4,4,4,17875,29,2,1,0,0,0
1295,No,Travel_Rarely,Under 25,Sales,Medical,1,Female,Sales Executive,Married,Yes,24,4,High School,4,2,3,4162,5,3,5,4,0,3
1296,No,Travel_Rarely,35 - 44,Sales,Marketing,1,Female,Sales Executive,Single,Yes,36,3,Master's Degree,1,2,2,9278,15,3,5,4,0,1
1297,No,Non-Travel,35 - 44,R&D,Life Sciences,1,Male,Healthcare Representative,Divorced,Yes,40,8,Associates Degree,4,2,4,4069,8,3,2,2,2,2
1298,No,Non-Travel,25 - 34,R&D,Medical,1,Male,Research Scientist,Divorced,Yes,31,3,Associates Degree,3,1,1,3065,4,4,4,2,2,3
1299,No,Non-Travel,35 - 44,R&D,Life Sciences,1,Male,Laboratory Technician,Married,Yes,39,1,Bachelor's Degree,4,2,4,6472,9,3,9,8,5,8
1300,No,Non-Travel,25 - 34,Sales,Life Sciences,1,Male,Sales Executive,Divorced,Yes,34,10,Bachelor's Degree,4,2,3,4001,15,3,15,14,0,7
1301,No,Travel_Frequently,35 - 44,HR,Human Resources,1,Male,Human Resources,Married,Yes,44,1,Doctoral Degree,1,2,4,5743,14,3,10,7,0,2
1302,No,Travel_Frequently,35 - 44,HR,Other,1,Male,Human Resources,Married,Yes,38,1,Master's Degree,4,1,2,2991,7,3,6,2,1,2
1303,No,Travel_Frequently,Over 55,R&D,Life Sciences,1,Male,Research Director,Married,Yes,58,15,Master's Degree,1,4,3,15787,23,3,2,2,2,2
1304,No,Travel_Frequently,25 - 34,R&D,Other,1,Male,Research Scientist,Married,Yes,34,22,Master's Degree,3,2,4,5747,16,3,15,10,6,11
1305,No,Travel_Frequently,35 - 44,R&D,Life Sciences,1,Male,Laboratory Technician,Married,Yes,36,6,Master's Degree,1,2,1,5562,9,3,3,2,0,2
1306,No,Travel_Frequently,45 - 54,R&D,Medical,1,Male,Healthcare Representative,Married,Yes,50,20,Doctoral Degree,2,4,3,11245,32,3,30,8,12,13
1307,No,Travel_Frequently,35 - 44,R&D,Life Sciences,1,Male,Healthcare Representative,Married,Yes,42,2,Bachelor's Degree,4,3,4,10124,24,1,20,8,13,9
1308,No,Travel_Frequently,35 - 44,R&D,Life Sciences,1,Male,Healthcare Representative,Married,Yes,35,18,Master's Degree,3,2,3,5689,10,4,10,2,0,2
1309,No,Travel_Frequently,35 - 44,R&D,Medical,1,Male,Research Scientist,Single,Yes,35,2,Master's Degree,1,1,4,4930,6,4,5,4,1,4
1310,No,Travel_Frequently,35 - 44,R&D,Medical,1,Male,Manufacturing Director,Single,Yes,44,2,High School,2,3,3,10209,16,2,2,2,2,2
1311,No,Travel_Frequently,45 - 54,R&D,Medical,1,Male,Research Director,Single,Yes,50,22,Doctoral Degree,3,4,4,14411,32,3,32,6,13,9
1312,No,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Male,Healthcare Representative,Single,Yes,29,1,Bachelor's Degree,4,2,3,6294,10,4,3,2,0,2
1313,No,Travel_Frequently,25 - 34,Sales,Life Sciences,1,Male,Sales Executive,Married,Yes,28,1,Associates Degree,3,2,4,6834,7,3,7,7,0,7
1314,No,Travel_Rarely,Over 55,HR,Human Resources,1,Male,Manager,Married,Yes,55,26,Master's Degree,3,5,2,19636,35,3,10,9,1,4
1315,No,Travel_Rarely,45 - 54,R&D,Medical,1,Male,Healthcare Representative,Divorced,Yes,45,20,Bachelor's Degree,2,3,1,10851,24,3,7,7,0,7
1316,No,Travel_Rarely,45 - 54,R&D,Medical,1,Male,Research Director,Divorced,Yes,46,2,Master's Degree,3,5,4,19328,24,3,2,1,2,2
1317,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Research Scientist,Divorced,Yes,42,18,Master's Degree,4,2,1,5410,9,2,4,3,1,2
1318,No,Travel_Rarely,25 - 34,R&D,Other,1,Male,Laboratory Technician,Divorced,Yes,25,2,High School,4,1,3,3977,7,2,2,2,0,2
1319,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Research Scientist,Married,Yes,41,5,Doctoral Degree,2,1,3,2127,7,2,4,2,0,3
1320,No,Travel_Rarely,Over 55,R&D,Life Sciences,1,Male,Healthcare Representative,Married,Yes,55,4,Master's Degree,4,2,3,4035,4,3,3,2,1,2
1321,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Healthcare Representative,Married,Yes,38,18,Bachelor's Degree,2,2,4,5811,15,3,1,0,1,0
1322,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Male,Laboratory Technician,Married,Yes,33,28,Master's Degree,2,2,3,5207,15,3,15,14,5,7
1323,No,Travel_Rarely,25 - 34,R&D,Other,1,Male,Laboratory Technician,Married,Yes,29,13,Associates Degree,4,2,2,4025,10,3,4,3,0,3
1324,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Healthcare Representative,Married,Yes,36,10,Bachelor's Degree,4,3,1,8321,15,3,12,8,5,7
1325,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Laboratory Technician,Married,Yes,35,11,Master's Degree,4,1,3,2660,5,3,2,2,2,2
1326,No,Travel_Rarely,45 - 54,R&D,Technical Degree,1,Male,Manufacturing Director,Married,Yes,45,29,Bachelor's Degree,2,3,4,9380,10,4,3,1,1,2
1327,No,Travel_Rarely,25 - 34,R&D,Medical,1,Male,Research Scientist,Married,Yes,34,2,Master's Degree,4,1,4,2932,6,3,5,0,1,2
1328,No,Travel_Rarely,25 - 34,R&D,Medical,1,Male,Laboratory Technician,Single,Yes,29,3,High School,2,1,1,4723,10,3,10,9,1,5
1329,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Research Scientist,Single,Yes,44,1,Bachelor's Degree,2,1,4,2436,6,3,4,3,1,2
1330,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Male,Healthcare Representative,Single,Yes,33,8,Doctoral Degree,4,2,3,6388,14,3,0,0,0,0
1331,No,Travel_Rarely,25 - 34,Sales,Medical,1,Male,Sales Executive,Divorced,Yes,29,5,Bachelor's Degree,1,2,2,4187,10,2,10,0,0,9
1332,No,Travel_Rarely,45 - 54,Sales,Life Sciences,1,Male,Sales Executive,Divorced,Yes,46,2,Bachelor's Degree,3,3,4,10368,13,2,10,6,0,3
1333,No,Travel_Rarely,35 - 44,Sales,Marketing,1,Male,Sales Executive,Divorced,Yes,42,12,Master's Degree,2,2,4,5087,14,3,0,0,0,0
1334,No,Travel_Rarely,25 - 34,Sales,Technical Degree,1,Male,Sales Executive,Married,Yes,34,1,Bachelor's Degree,4,3,3,7083,10,3,10,9,8,6
1335,No,Travel_Rarely,45 - 54,Sales,Marketing,1,Male,Manager,Married,Yes,50,9,Bachelor's Degree,3,5,3,19331,27,3,1,0,0,0
1336,No,Travel_Rarely,35 - 44,Sales,Medical,1,Male,Sales Executive,Married,Yes,43,2,Bachelor's Degree,4,2,4,7847,10,3,10,9,8,8
1337,No,Travel_Rarely,25 - 34,Sales,Life Sciences,1,Male,Sales Executive,Married,Yes,34,4,Bachelor's Degree,3,3,4,9713,9,3,5,3,1,0
1338,No,Travel_Rarely,Under 25,Sales,Medical,1,Male,Sales Representative,Single,Yes,21,5,High School,3,1,1,2380,2,3,2,2,1,2
1339,No,Travel_Rarely,35 - 44,Sales,Life Sciences,1,Male,Sales Executive,Single,Yes,41,23,Associates Degree,4,3,3,7082,21,3,2,0,0,2
1340,No,Non-Travel,25 - 34,R&D,Medical,1,Female,Research Director,Married,No,31,10,Bachelor's Degree,3,3,3,11031,13,4,11,7,4,8
1341,No,Non-Travel,45 - 54,Sales,Life Sciences,1,Female,Sales Executive,Married,No,45,2,Master's Degree,3,2,3,5154,10,4,8,7,5,7
1342,No,Travel_Frequently,45 - 54,R&D,Medical,1,Female,Manager,Divorced,No,54,11,Master's Degree,2,4,4,16032,26,3,14,9,1,12
1343,No,Travel_Frequently,35 - 44,R&D,Medical,1,Female,Laboratory Technician,Single,No,38,2,Bachelor's Degree,4,1,2,2440,4,3,4,3,3,3
1344,No,Travel_Frequently,25 - 34,R&D,Technical Degree,1,Female,Manufacturing Director,Single,No,31,24,High School,4,2,4,5238,9,2,5,4,1,4
1345,No,Travel_Rarely,45 - 54,HR,Life Sciences,1,Female,Human Resources,Married,No,45,4,Bachelor's Degree,3,3,3,9756,9,4,5,0,0,3
1346,No,Travel_Rarely,25 - 34,R&D,Medical,1,Female,Manufacturing Director,Divorced,No,28,27,Bachelor's Degree,2,2,1,4877,6,2,5,3,0,0
1347,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Female,Research Scientist,Married,No,26,3,Bachelor's Degree,1,1,4,2061,1,3,1,0,0,0
1348,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Manufacturing Director,Married,No,41,28,Master's Degree,1,4,2,13570,21,3,20,7,0,10
1349,No,Travel_Rarely,Over 55,R&D,Life Sciences,1,Female,Research Scientist,Married,No,56,1,Associates Degree,1,1,1,2066,5,4,3,2,1,0
1350,No,Travel_Rarely,45 - 54,R&D,Medical,1,Female,Manager,Married,No,54,22,Doctoral Degree,2,4,3,17426,36,3,10,8,4,7
1351,No,Travel_Rarely,45 - 54,R&D,Medical,1,Female,Laboratory Technician,Married,No,49,3,Associates Degree,3,2,1,4789,10,3,3,2,1,2
1352,No,Travel_Rarely,25 - 34,R&D,Medical,1,Female,Research Scientist,Married,No,28,1,Bachelor's Degree,3,1,1,3591,3,3,3,2,1,2
1353,No,Travel_Rarely,25 - 34,Sales,Medical,1,Female,Sales Representative,Married,No,27,23,High School,2,2,3,3540,9,3,9,8,5,8
1354,No,Travel_Rarely,35 - 44,Sales,Marketing,1,Female,Sales Executive,Married,No,41,8,Bachelor's Degree,3,2,2,4393,14,3,5,4,1,4
1355,No,Travel_Rarely,35 - 44,Sales,Life Sciences,1,Female,Sales Representative,Married,No,35,28,Master's Degree,2,1,3,2430,6,3,5,3,4,2
1356,No,Travel_Rarely,25 - 34,Sales,Marketing,1,Female,Sales Executive,Married,No,34,28,Bachelor's Degree,4,2,3,6712,8,3,8,7,1,7
1357,No,Non-Travel,Over 55,R&D,Life Sciences,1,Male,Healthcare Representative,Divorced,No,56,1,Master's Degree,3,2,3,6306,13,2,13,12,1,9
1358,No,Non-Travel,35 - 44,R&D,Life Sciences,1,Male,Laboratory Technician,Married,No,36,9,Master's Degree,1,1,2,2810,5,3,5,4,0,2
1359,No,Non-Travel,45 - 54,R&D,Life Sciences,1,Male,Healthcare Representative,Married,No,45,1,High School,3,3,3,10748,25,2,23,15,14,4
1360,No,Non-Travel,35 - 44,R&D,Technical Degree,1,Male,Research Scientist,Married,No,42,10,Master's Degree,3,1,3,2936,10,2,6,3,3,3
1361,No,Non-Travel,25 - 34,R&D,Medical,1,Male,Laboratory Technician,Single,No,26,7,Bachelor's Degree,4,1,4,2570,7,3,7,7,5,7
1362,No,Non-Travel,Over 55,Sales,Medical,1,Male,Manager,Divorced,No,58,2,Bachelor's Degree,2,4,2,16291,37,2,16,9,14,14
1363,No,Non-Travel,35 - 44,Sales,Marketing,1,Male,Sales Executive,Divorced,No,36,15,Master's Degree,4,2,4,5406,15,2,15,12,11,11
1364,No,Travel_Frequently,35 - 44,HR,Human Resources,1,Male,Human Resources,Single,No,36,2,High School,2,2,4,3886,10,2,10,1,0,8
1365,No,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Male,Healthcare Representative,Divorced,No,33,7,Associates Degree,4,2,3,5968,9,3,9,7,2,8
1366,No,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Male,Research Scientist,Married,No,31,1,Bachelor's Degree,4,2,1,5003,10,3,10,8,8,7
1367,No,Travel_Frequently,45 - 54,R&D,Medical,1,Male,Manager,Married,No,48,4,Doctoral Degree,3,4,4,15202,23,3,2,2,2,2
1368,No,Travel_Frequently,35 - 44,Sales,Life Sciences,1,Male,Sales Executive,Married,No,43,2,Master's Degree,1,2,4,5675,7,3,7,7,7,7
1369,No,Travel_Rarely,25 - 34,HR,Life Sciences,1,Male,Human Resources,Divorced,No,30,1,Bachelor's Degree,3,1,3,2064,6,4,5,3,1,3
1370,No,Travel_Rarely,Over 55,R&D,Medical,1,Male,Healthcare Representative,Divorced,No,60,1,Master's Degree,3,3,4,10883,19,4,1,0,0,0
1371,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Healthcare Representative,Divorced,No,36,3,Associates Degree,4,2,1,6842,13,3,5,4,0,4
1372,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Laboratory Technician,Divorced,No,41,9,Master's Degree,3,1,1,2289,5,3,5,3,0,4
1373,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Laboratory Technician,Divorced,No,42,12,Bachelor's Degree,2,1,2,2766,7,2,5,3,0,4
1374,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Manufacturing Director,Married,No,39,12,Bachelor's Degree,4,2,2,5295,7,3,5,4,1,0
1375,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Manufacturing Director,Married,No,39,9,Associates Degree,1,2,1,5151,10,3,10,0,7,9
1376,No,Travel_Rarely,Over 55,R&D,Technical Degree,1,Male,Research Scientist,Married,No,55,2,Master's Degree,2,1,4,2662,19,4,5,2,0,4
1377,No,Travel_Rarely,Over 55,R&D,Life Sciences,1,Male,Research Scientist,Married,No,57,1,Associates Degree,2,2,3,4900,13,2,12,9,2,8
1378,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Research Director,Married,No,43,15,Associates Degree,3,4,3,17603,14,3,14,10,6,11
1379,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Research Scientist,Married,No,41,1,Bachelor's Degree,4,1,4,2782,12,3,5,3,1,0
1380,No,Travel_Rarely,45 - 54,R&D,Technical Degree,1,Male,Research Scientist,Married,No,45,28,Bachelor's Degree,4,1,4,2132,8,3,5,4,0,3
1381,No,Travel_Rarely,45 - 54,R&D,Medical,1,Male,Healthcare Representative,Single,No,47,25,Bachelor's Degree,1,3,3,8633,25,3,17,14,12,11
1382,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Research Director,Single,No,39,10,High School,3,3,3,13464,9,3,4,3,2,2
1383,No,Travel_Rarely,25 - 34,R&D,Medical,1,Male,Manager,Single,No,32,10,Bachelor's Degree,3,3,4,11244,10,4,5,2,0,0
1384,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Male,Manufacturing Director,Single,No,32,5,Master's Degree,4,2,4,9679,8,3,1,0,0,0
1385,No,Travel_Rarely,35 - 44,R&D,Other,1,Male,Manager,Single,No,42,9,Associates Degree,4,5,4,19613,24,3,1,0,0,1
1386,No,Travel_Rarely,Over 55,Sales,Marketing,1,Male,Manager,Married,No,55,26,Doctoral Degree,3,5,4,19586,36,3,36,6,2,13
1387,No,Travel_Rarely,25 - 34,Sales,Technical Degree,1,Male,Sales Executive,Married,No,34,8,Associates Degree,2,2,3,6799,10,3,10,8,4,8
1388,No,Travel_Rarely,25 - 34,Sales,Marketing,1,Male,Sales Executive,Single,No,34,1,Bachelor's Degree,1,3,4,9888,14,2,14,8,2,1
1389,No,Non-Travel,45 - 54,R&D,Medical,1,Female,Manufacturing Director,Married,Yes,53,1,Master's Degree,1,4,3,12965,27,2,3,2,0,2
1390,No,Non-Travel,25 - 34,Sales,Life Sciences,1,Female,Sales Executive,Divorced,Yes,33,16,Bachelor's Degree,3,2,4,5368,7,3,6,5,1,2
1391,No,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Research Director,Married,Yes,37,10,Bachelor's Degree,3,3,4,13744,16,3,16,11,6,8
1392,No,Travel_Rarely,Over 55,R&D,Medical,1,Female,Research Director,Married,Yes,58,1,Bachelor's Degree,4,5,1,19701,32,3,9,8,1,5
1393,No,Travel_Rarely,35 - 44,R&D,Other,1,Female,Research Scientist,Married,Yes,36,2,Master's Degree,4,2,2,6962,15,3,1,0,0,0
1394,No,Travel_Rarely,25 - 34,Sales,Other,1,Female,Sales Executive,Divorced,Yes,25,8,Associates Degree,1,2,3,4907,6,2,5,3,0,4
1395,No,Travel_Rarely,35 - 44,Sales,Marketing,1,Female,Sales Representative,Married,Yes,38,2,Master's Degree,2,2,4,5405,20,2,4,2,0,3
1396,No,Travel_Rarely,35 - 44,HR,Medical,1,Male,Manager,Single,Yes,40,6,Associates Degree,3,4,4,16437,21,3,21,7,7,7
1397,No,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Male,Manufacturing Director,Married,Yes,27,4,Bachelor's Degree,2,2,2,6142,6,3,6,2,0,3
1398,No,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Research Scientist,Married,Yes,37,7,Master's Degree,4,2,1,4284,16,3,5,3,0,4
1399,No,Travel_Rarely,25 - 34,Sales,Technical Degree,1,Male,Sales Representative,Married,Yes,34,7,Associates Degree,2,1,3,2308,12,3,11,10,5,7
1400,No,Travel_Rarely,35 - 44,Sales,Life Sciences,1,Male,Sales Representative,Single,Yes,36,2,Master's Degree,3,1,4,2644,7,2,3,2,1,2
1401,Yes,Travel_Frequently,25 - 34,HR,Human Resources,1,Female,Human Resources,Divorced,No,30,8,Bachelor's Degree,3,1,4,2180,6,2,4,2,1,2
1402,Yes,Travel_Frequently,25 - 34,HR,Human Resources,1,Female,Human Resources,Married,No,27,22,Bachelor's Degree,1,1,2,2863,1,3,1,0,0,0
1403,Yes,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Female,Manufacturing Director,Single,No,31,1,Doctoral Degree,3,3,2,7446,10,3,10,8,4,7
1404,Yes,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Female,Research Scientist,Single,No,31,3,Bachelor's Degree,4,1,3,4084,7,1,7,2,7,7
1405,Yes,Travel_Frequently,25 - 34,Sales,Technical Degree,1,Female,Sales Executive,Single,No,29,13,Bachelor's Degree,1,2,2,5765,7,1,5,3,0,0
1406,Yes,Travel_Frequently,25 - 34,Sales,Life Sciences,1,Female,Sales Representative,Single,No,31,1,Master's Degree,2,1,3,1359,1,3,1,0,0,0
1407,Yes,Travel_Rarely,25 - 34,HR,Technical Degree,1,Female,Human Resources,Married,No,34,9,Master's Degree,1,1,3,2742,2,3,2,2,2,2
1408,Yes,Travel_Rarely,45 - 54,R&D,Technical Degree,1,Female,Manufacturing Director,Married,No,53,2,Doctoral Degree,3,3,4,10169,34,3,33,7,1,9
1409,Yes,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Female,Research Scientist,Single,No,31,8,Bachelor's Degree,1,1,2,1261,1,4,1,0,0,0
1410,Yes,Travel_Rarely,25 - 34,Sales,Marketing,1,Female,Sales Representative,Single,No,29,9,Bachelor's Degree,2,1,2,2760,2,3,2,2,2,2
1411,Yes,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Male,Laboratory Technician,Married,No,34,9,Master's Degree,4,2,1,5346,11,2,7,1,0,7
1412,Yes,Travel_Frequently,25 - 34,R&D,Medical,1,Male,Laboratory Technician,Single,No,28,2,Associates Degree,3,1,1,2561,8,2,0,0,0,0
1413,Yes,Travel_Frequently,45 - 54,Sales,Life Sciences,1,Male,Sales Executive,Divorced,No,50,1,Master's Degree,2,2,3,6728,12,3,6,3,0,1
1414,Yes,Travel_Frequently,45 - 54,Sales,Life Sciences,1,Male,Sales Executive,Married,No,47,9,Bachelor's Degree,3,4,3,12936,25,1,23,5,14,10
1415,Yes,Travel_Frequently,25 - 34,Sales,Technical Degree,1,Male,Sales Representative,Married,No,28,1,Bachelor's Degree,1,1,3,2909,5,4,3,2,1,2
1416,Yes,Travel_Frequently,Under 25,Sales,Marketing,1,Male,Sales Representative,Married,No,23,9,Bachelor's Degree,4,1,1,1790,1,2,1,0,1,0
1417,Yes,Travel_Frequently,25 - 34,Sales,Technical Degree,1,Male,Sales Representative,Single,No,29,24,Bachelor's Degree,3,1,1,1091,1,3,1,0,0,0
1418,Yes,Travel_Rarely,25 - 34,HR,Human Resources,1,Male,Human Resources,Married,No,31,18,Doctoral Degree,4,1,1,2956,2,3,1,0,0,0
1419,Yes,Travel_Rarely,Under 25,HR,Human Resources,1,Male,Human Resources,Married,No,24,22,High School,4,1,3,1555,1,3,1,0,0,0
1420,Yes,Travel_Rarely,25 - 34,R&D,Technical Degree,1,Male,Laboratory Technician,Divorced,No,28,17,Bachelor's Degree,3,1,4,2367,6,2,4,1,0,3
1421,Yes,Travel_Rarely,Over 55,R&D,Technical Degree,1,Male,Laboratory Technician,Married,No,56,7,Associates Degree,4,1,3,2339,14,1,10,9,9,8
1422,Yes,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Manufacturing Director,Married,No,38,2,Bachelor's Degree,3,2,2,4855,7,3,5,2,1,4
1423,Yes,Travel_Rarely,25 - 34,R&D,Technical Degree,1,Male,Research Scientist,Single,No,29,1,Master's Degree,1,1,1,2362,11,1,9,7,0,7
1424,Yes,Travel_Rarely,Over 55,R&D,Life Sciences,1,Male,Laboratory Technician,Single,No,56,24,Associates Degree,1,1,4,2587,5,3,4,2,1,0
1425,Yes,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Male,Laboratory Technician,Single,No,40,9,Master's Degree,4,1,1,2018,15,1,5,4,1,0
1426,Yes,Travel_Rarely,35 - 44,R&D,Medical,1,Male,Manufacturing Director,Single,No,37,10,Master's Degree,4,2,1,4213,10,1,10,3,0,8
1427,Yes,Travel_Rarely,25 - 34,R&D,Life Sciences,1,Male,Laboratory Technician,Single,No,32,2,Master's Degree,4,1,2,1393,1,3,1,0,0,0
1428,Yes,Travel_Rarely,45 - 54,Sales,Marketing,1,Male,Sales Executive,Divorced,No,46,9,Bachelor's Degree,1,3,4,10096,28,4,7,7,4,3
1429,Yes,Travel_Rarely,25 - 34,Sales,Life Sciences,1,Male,Sales Representative,Married,No,25,9,Associates Degree,1,1,1,4400,6,3,3,2,2,2
1430,Yes,Travel_Rarely,35 - 44,Sales,Medical,1,Male,Sales Executive,Married,No,35,10,Bachelor's Degree,4,3,1,10306,15,3,13,12,6,0
1431,Yes,Travel_Rarely,25 - 34,Sales,Life Sciences,1,Male,Sales Executive,Married,No,30,1,Bachelor's Degree,2,2,1,9714,10,3,10,8,6,7
1432,Yes,Travel_Rarely,25 - 34,Sales,Marketing,1,Male,Sales Executive,Married,No,31,16,Master's Degree,1,3,3,8161,10,3,1,0,0,0
1433,Yes,Travel_Rarely,25 - 34,Sales,Life Sciences,1,Male,Sales Executive,Single,No,32,1,Associates Degree,1,2,2,6735,10,3,0,0,0,0
1434,Yes,Travel_Rarely,Under 25,Sales,Marketing,1,Male,Sales Representative,Single,No,21,7,High School,2,1,2,2679,1,3,1,0,1,0
1435,Yes,Travel_Rarely,25 - 34,Sales,Medical,1,Male,Sales Representative,Single,No,30,9,Bachelor's Degree,2,1,4,1081,1,2,1,0,0,0
1436,Yes,Travel_Frequently,25 - 34,R&D,Life Sciences,1,Female,Research Scientist,Single,Yes,32,5,Associates Degree,1,1,3,2432,8,3,4,1,0,3
1437,Yes,Travel_Frequently,25 - 34,R&D,Other,1,Female,Healthcare Representative,Single,Yes,29,14,High School,3,3,4,7553,9,3,8,7,7,7
1438,Yes,Travel_Frequently,45 - 54,Sales,Medical,1,Female,Sales Representative,Married,Yes,48,7,Associates Degree,4,1,3,2655,19,3,9,7,7,7
1439,Yes,Travel_Frequently,Under 25,Sales,Medical,1,Female,Sales Representative,Single,Yes,18,3,Associates Degree,2,1,4,1569,0,4,0,0,0,0
1440,Yes,Travel_Rarely,25 - 34,HR,Medical,1,Female,Human Resources,Married,Yes,26,20,Associates Degree,4,1,2,2148,6,3,5,1,1,4
1441,Yes,Travel_Rarely,35 - 44,R&D,Life Sciences,1,Female,Laboratory Technician,Divorced,Yes,35,2,Bachelor's Degree,1,1,1,2074,1,3,1,0,0,0
1442,Yes,Travel_Rarely,Under 25,R&D,Medical,1,Female,Laboratory Technician,Married,Yes,22,8,High School,3,1,1,2398,1,3,1,0,0,0
1443,Yes,Travel_Rarely,25 - 34,Sales,Marketing,1,Female,Sales Executive,Single,Yes,28,13,Associates Degree,4,2,3,9854,6,3,2,0,2,2
